source_file,month,crop_year,calendar_year,as_of_date,State Code,County Code,Crop Code,State,County,State County Code,Crop,Crop Type,Intended Use,Irrigation Practice,Planted Acres,Volunteer Acres,Failed Acres,Prevented Acres,Not Planted Acres,Planted and Failed Acres,crop_normalized
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,17,21.0,S CAROLIN,CALHOUN,45017,COTTON- Upland,,  ,I,8548.39,0.0,0.0,0.0,0,8548.39,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,17,21.0,S CAROLIN,CALHOUN,45017,COTTON- Upland,,  ,N,15429.04,0.0,0.0,41.63,0,15429.04,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,19,21.0,S CAROLIN,CHARLSTON,45019,COTTON- Upland,,  ,N,35.23,0.0,0.0,0.0,0,35.23,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,21,21.0,S CAROLIN,CHEROKEE,45021,COTTON- Upland,,  ,N,73.64,0.0,0.0,0.0,0,73.64,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,23,21.0,S CAROLIN,CHESTER,45023,COTTON- Upland,,  ,N,2488.0,0.0,0.0,0.0,0,2488.0,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,25,21.0,S CAROLIN,CHESTRFLD,45025,COTTON- Upland,,  ,N,1148.18,0.0,3.86,0.0,0,1152.04,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,27,21.0,S CAROLIN,CLARENDON,45027,COTTON- Upland,,  ,I,174.1,0.0,0.0,0.0,0,174.1,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,27,21.0,S CAROLIN,CLARENDON,45027,COTTON- Upland,,  ,N,11477.14,0.0,0.0,297.0,0,11477.14,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,29,21.0,S CAROLIN,COLLETON,45029,COTTON- Upland,,  ,N,4437.65,0.0,0.0,523.49,0,4437.65,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,31,21.0,S CAROLIN,DARLNGTON,45031,COTTON- Upland,,  ,I,164.99,0.0,0.0,0.0,0,164.99,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,31,21.0,S CAROLIN,DARLNGTON,45031,COTTON- Upland,,  ,N,24642.9,0.0,106.21,94.22,0,24749.11,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,33,21.0,S CAROLIN,DILLON,45033,COTTON- Upland,,  ,N,7822.79,0.0,0.0,0.0,0,7822.79,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,35,21.0,S CAROLIN,DORCHESTR,45035,COTTON- Upland,,  ,N,7619.65,0.0,0.0,112.3,0,7619.65,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,41,21.0,S CAROLIN,FLORENCE,45041,COTTON- Upland,,  ,N,14455.67,0.0,33.06,2409.5,0,14488.73,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,43,21.0,S CAROLIN,GEORGETWN,45043,COTTON- Upland,,  ,N,1701.05,0.0,0.0,140.68,0,1701.05,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,49,21.0,S CAROLIN,HAMPTON,45049,COTTON- Upland,,  ,I,2603.01,0.0,0.0,3.96,0,2603.01,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,49,21.0,S CAROLIN,HAMPTON,45049,COTTON- Upland,,  ,N,13963.15,0.0,7.84,1903.06,0,13970.99,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,51,21.0,S CAROLIN,HORRY,45051,COTTON- Upland,,  ,N,7520.31,0.0,0.0,0.0,0,7520.31,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,53,21.0,S CAROLIN,JASPER,45053,COTTON- Upland,,  ,N,586.86,0.0,0.0,191.35,0,586.86,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,55,21.0,S CAROLIN,KERSHAW,45055,COTTON- Upland,,  ,N,29.4,0.0,0.0,0.0,0,29.4,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,61,21.0,S CAROLIN,LEE,45061,COTTON- Upland,,  ,I,1062.46,0.0,0.0,29.1,0,1062.46,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,61,21.0,S CAROLIN,LEE,45061,COTTON- Upland,,  ,N,8660.84,0.0,0.0,807.8,0,8660.84,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,63,21.0,S CAROLIN,LEXINGTON,45063,COTTON- Upland,,  ,I,1130.06,0.0,0.0,0.0,0,1130.06,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,63,21.0,S CAROLIN,LEXINGTON,45063,COTTON- Upland,,  ,N,2493.09,0.0,0.0,156.72,0,2493.09,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,67,21.0,S CAROLIN,MARION,45067,COTTON- Upland,,  ,I,27.8,0.0,0.0,0.0,0,27.8,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,67,21.0,S CAROLIN,MARION,45067,COTTON- Upland,,  ,N,3564.09,0.0,0.0,0.0,0,3564.09,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,69,21.0,S CAROLIN,MARLBORO,45069,COTTON- Upland,,  ,I,381.8,0.0,0.0,0.0,0,381.8,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,69,21.0,S CAROLIN,MARLBORO,45069,COTTON- Upland,,  ,N,15119.35,0.0,0.0,38.7,0,15119.35,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,71,21.0,S CAROLIN,NEWBERRY,45071,COTTON- Upland,,  ,N,534.79,0.0,0.0,0.0,0,534.79,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,75,21.0,S CAROLIN,ORANGEBRG,45075,COTTON- Upland,,  ,I,5260.52,0.0,0.0,125.45,0,5260.52,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,75,21.0,S CAROLIN,ORANGEBRG,45075,COTTON- Upland,,  ,N,29244.75,0.0,304.21,444.47,0,29548.96,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,79,21.0,S CAROLIN,RICHLAND,45079,COTTON- Upland,,  ,I,172.1,0.0,0.0,365.03,0,172.1,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,79,21.0,S CAROLIN,RICHLAND,45079,COTTON- Upland,,  ,N,1576.03,0.0,0.0,858.08,0,1576.03,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,81,21.0,S CAROLIN,SALUDA,45081,COTTON- Upland,,  ,I,272.66,0.0,0.0,0.0,0,272.66,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,81,21.0,S CAROLIN,SALUDA,45081,COTTON- Upland,,  ,N,474.81,0.0,0.0,0.0,0,474.81,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,85,21.0,S CAROLIN,SUMTER,45085,COTTON- Upland,,  ,I,996.36,0.0,0.0,0.0,0,996.36,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,85,21.0,S CAROLIN,SUMTER,45085,COTTON- Upland,,  ,N,3587.3,0.0,0.0,78.87,0,3587.3,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,89,21.0,S CAROLIN,WMSBURG,45089,COTTON- Upland,,  ,I,84.17,0.0,0.0,0.0,0,84.17,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,89,21.0,S CAROLIN,WMSBURG,45089,COTTON- Upland,,  ,N,21495.58,0.0,85.24,500.0,0,21580.820000000003,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,45,91,21.0,S CAROLIN,YORK,45091,COTTON- Upland,,  ,N,2413.6,0.0,0.0,0.0,0,2413.6,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,17,21.0,TENNESSEE,CARROLL,47017,COTTON- Upland,,  ,I,735.21,0.0,0.0,0.0,0,735.21,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,17,21.0,TENNESSEE,CARROLL,47017,COTTON- Upland,,  ,N,14463.37,0.0,627.73,604.57,0,15091.1,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,23,21.0,TENNESSEE,CHESTER,47023,COTTON- Upland,,  ,N,1941.59,0.0,5.0,1524.12,0,1946.59,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,33,21.0,TENNESSEE,CROCKETT,47033,COTTON- Upland,,  ,I,974.0,0.0,420.0,44.0,0,1394.0,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,33,21.0,TENNESSEE,CROCKETT,47033,COTTON- Upland,,  ,N,23497.8,0.0,1256.52,3138.36,0,24754.32,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,45,21.0,TENNESSEE,DYER,47045,COTTON- Upland,,  ,I,3495.5,0.0,761.32,1011.0,0,4256.82,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,45,21.0,TENNESSEE,DYER,47045,COTTON- Upland,,  ,N,9470.39,0.0,1403.61,1619.35,0,10874.0,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,47,21.0,TENNESSEE,FAYETTE,47047,COTTON- Upland,,  ,I,968.87,0.0,0.0,71.0,0,968.87,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,47,21.0,TENNESSEE,FAYETTE,47047,COTTON- Upland,,  ,N,21124.62,0.0,156.59,1998.47,0,21281.21,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,51,21.0,TENNESSEE,FRANKLIN,47051,COTTON- Upland,,  ,N,1559.1,0.0,0.0,0.0,0,1559.1,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,53,21.0,TENNESSEE,GIBSON,47053,COTTON- Upland,,  ,I,0.0,0.0,139.0,0.0,0,139.0,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,53,21.0,TENNESSEE,GIBSON,47053,COTTON- Upland,,  ,N,19691.59,0.0,2615.17,554.33,0,22306.76,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,55,21.0,TENNESSEE,GILES,47055,COTTON- Upland,,  ,I,174.0,0.0,0.0,0.0,0,174.0,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,55,21.0,TENNESSEE,GILES,47055,COTTON- Upland,,  ,N,486.0,0.0,0.0,0.0,0,486.0,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,69,21.0,TENNESSEE,HARDEMAN,47069,COTTON- Upland,,  ,N,10528.01,0.0,0.0,518.0,0,10528.01,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,71,21.0,TENNESSEE,HARDIN,47071,COTTON- Upland,,  ,N,326.64,0.0,0.0,0.0,0,326.64,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,75,21.0,TENNESSEE,HAYWOOD,47075,COTTON- Upland,,  ,I,3730.41,0.0,271.79,0.0,0,4002.2,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,75,21.0,TENNESSEE,HAYWOOD,47075,COTTON- Upland,,  ,N,40037.93,0.0,3732.09,6758.85,0,43770.02,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,77,21.0,TENNESSEE,HENDERSON,47077,COTTON- Upland,,  ,N,4386.75,0.0,0.0,430.06,0,4386.75,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,79,21.0,TENNESSEE,HENRY,47079,COTTON- Upland,,  ,N,1819.07,0.0,0.0,0.0,0,1819.07,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,95,21.0,TENNESSEE,LAKE,47095,COTTON- Upland,,  ,I,1002.67,0.0,169.0,0.0,0,1171.67,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,95,21.0,TENNESSEE,LAKE,47095,COTTON- Upland,,  ,N,5043.38,0.0,759.64,493.23,0,5803.02,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,97,21.0,TENNESSEE,LAUDRDALE,47097,COTTON- Upland,,  ,I,700.5,0.0,0.0,0.0,0,700.5,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,97,21.0,TENNESSEE,LAUDRDALE,47097,COTTON- Upland,,  ,N,15482.57,0.0,1289.89,9023.71,0,16772.46,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,99,21.0,TENNESSEE,LAWRENCE,47099,COTTON- Upland,,  ,N,412.39,0.0,0.0,0.0,0,412.39,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,103,21.0,TENNESSEE,LINCOLN,47103,COTTON- Upland,,  ,I,187.8,0.0,0.0,0.0,0,187.8,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,103,21.0,TENNESSEE,LINCOLN,47103,COTTON- Upland,,  ,N,4213.54,0.0,0.0,0.0,0,4213.54,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,109,21.0,TENNESSEE,MCNAIRY,47109,COTTON- Upland,,  ,N,6443.74,0.0,0.0,2109.14,0,6443.74,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,113,21.0,TENNESSEE,MADISON,47113,COTTON- Upland,,  ,I,107.2,0.0,0.0,0.0,0,107.2,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,113,21.0,TENNESSEE,MADISON,47113,COTTON- Upland,,  ,N,16675.42,0.0,36.2,4675.46,0,16711.62,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,131,21.0,TENNESSEE,OBION,47131,COTTON- Upland,,  ,I,115.8,0.0,0.0,0.0,0,115.8,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,131,21.0,TENNESSEE,OBION,47131,COTTON- Upland,,  ,N,384.63,0.0,254.72,244.32,0,639.35,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,149,21.0,TENNESSEE,RUTHERFRD,47149,COTTON- Upland,,  ,N,993.97,0.0,0.0,0.0,0,993.97,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,157,21.0,TENNESSEE,SHELBY,47157,COTTON- Upland,,  ,I,797.2,0.0,0.0,287.36,0,797.2,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,157,21.0,TENNESSEE,SHELBY,47157,COTTON- Upland,,  ,N,5484.57,0.0,473.55,1958.55,0,5958.12,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,167,21.0,TENNESSEE,TIPTON,47167,COTTON- Upland,,  ,I,753.73,0.0,0.0,63.79,0,753.73,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,167,21.0,TENNESSEE,TIPTON,47167,COTTON- Upland,,  ,N,12007.91,0.0,546.98,5006.13,0,12554.89,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,47,183,21.0,TENNESSEE,WEAKLEY,47183,COTTON- Upland,,  ,N,208.14,0.0,0.0,1074.62,0,208.14,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,1,21.0,TEXAS,ANDERSON,48001,COTTON- Upland,,  ,N,554.15,0.0,0.0,0.0,0,554.15,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,3,21.0,TEXAS,ANDREWS,48003,COTTON- Upland,,  ,I,4835.09,0.0,602.0,0.0,0,5437.09,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,3,21.0,TEXAS,ANDREWS,48003,COTTON- Upland,,  ,N,400.0,0.0,9765.85,0.0,0,10165.85,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,7,21.0,TEXAS,ARANSAS,48007,COTTON- Upland,,  ,N,0.0,0.0,123.16,0.0,0,123.16,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,11,21.0,TEXAS,ARMSTRONG,48011,COTTON- Upland,,  ,I,466.54,0.0,0.0,0.0,0,466.54,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,11,21.0,TEXAS,ARMSTRONG,48011,COTTON- Upland,,  ,N,639.43,0.0,180.7,0.0,0,820.1299999999999,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,13,21.0,TEXAS,ATASCOSA,48013,COTTON- Upland,,  ,I,1680.2,0.0,0.0,0.0,0,1680.2,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,13,21.0,TEXAS,ATASCOSA,48013,COTTON- Upland,,  ,N,1890.81,0.0,0.0,0.0,0,1890.81,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,15,21.0,TEXAS,AUSTIN,48015,COTTON- Upland,,  ,N,2432.15,0.0,0.0,0.0,0,2432.15,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,17,21.0,TEXAS,BAILEY,48017,COTTON- Upland,,  ,I,10732.92,0.0,11565.06,0.0,0,22297.98,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,17,21.0,TEXAS,BAILEY,48017,COTTON- Upland,,  ,N,15639.63,0.0,43780.8,0.0,0,59420.43,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,21,21.0,TEXAS,BASTROP,48021,COTTON- Upland,,  ,N,195.3,0.0,0.0,0.0,0,195.3,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,23,21.0,TEXAS,BAYLOR,48023,COTTON- Upland,,  ,I,1277.24,0.0,0.0,0.0,0,1277.24,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,23,21.0,TEXAS,BAYLOR,48023,COTTON- Upland,,  ,N,3147.06,0.0,0.0,0.0,0,3147.06,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,25,21.0,TEXAS,BEE,48025,COTTON- Upland,,  ,I,1267.84,0.0,0.0,0.0,0,1267.84,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,25,21.0,TEXAS,BEE,48025,COTTON- Upland,,  ,N,2378.44,0.0,1466.86,0.0,0,3845.3,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,25,22.0,TEXAS,BEE,48025,COTTON- ELS,,  ,I,86.5,0.0,0.0,0.0,0,86.5,"Cotton, ELS"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,25,22.0,TEXAS,BEE,48025,COTTON- ELS,,  ,N,4.8,0.0,0.0,0.0,0,4.8,"Cotton, ELS"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,27,21.0,TEXAS,BELL,48027,COTTON- Upland,,  ,N,2724.72,0.0,0.0,0.0,0,2724.72,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,29,21.0,TEXAS,BEXAR,48029,COTTON- Upland,,  ,I,648.89,0.0,0.0,0.0,0,648.89,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,29,21.0,TEXAS,BEXAR,48029,COTTON- Upland,,  ,N,332.39,0.0,0.0,0.0,0,332.39,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,33,21.0,TEXAS,BORDEN,48033,COTTON- Upland,,  ,I,848.0,0.0,302.06,0.0,0,1150.06,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,33,21.0,TEXAS,BORDEN,48033,COTTON- Upland,,  ,N,9983.3,0.0,17505.0,0.0,0,27488.3,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,35,21.0,TEXAS,BOSQUE,48035,COTTON- Upland,,  ,N,383.73,0.0,0.0,0.0,0,383.73,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,39,21.0,TEXAS,BRAZORIA,48039,COTTON- Upland,,  ,N,4935.47,0.0,0.0,0.0,0,4935.47,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,41,21.0,TEXAS,BRAZOS,48041,COTTON- Upland,,  ,I,6072.54,0.0,0.0,0.0,0,6072.54,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,41,21.0,TEXAS,BRAZOS,48041,COTTON- Upland,,  ,N,5304.58,0.0,0.0,0.0,0,5304.58,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,45,21.0,TEXAS,BRISCOE,48045,COTTON- Upland,,  ,I,8375.83,0.0,7847.18,0.0,0,16223.01,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,45,21.0,TEXAS,BRISCOE,48045,COTTON- Upland,,  ,N,3624.38,0.0,21560.8,0.0,0,25185.18,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,47,21.0,TEXAS,BROOKS,48047,COTTON- Upland,,  ,N,0.0,0.0,833.1,0.0,0,833.1,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,49,21.0,TEXAS,BROWN,48049,COTTON- Upland,,  ,N,522.3,0.0,0.0,0.0,0,522.3,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,51,21.0,TEXAS,BURLESON,48051,COTTON- Upland,,  ,I,5301.1,0.0,42.05,0.0,0,5343.150000000001,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,51,21.0,TEXAS,BURLESON,48051,COTTON- Upland,,  ,N,5837.89,0.0,0.0,0.0,0,5837.89,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,55,21.0,TEXAS,CALDWELL,48055,COTTON- Upland,,  ,N,4495.41,0.0,0.0,0.0,0,4495.41,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,57,21.0,TEXAS,CALHOUN,48057,COTTON- Upland,,  ,N,5189.47,0.0,413.1,0.0,0,5602.570000000001,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,59,21.0,TEXAS,CALLAHAN,48059,COTTON- Upland,,  ,N,341.2,0.0,0.0,0.0,0,341.2,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,61,21.0,TEXAS,CAMERON,48061,COTTON- Upland,,  ,I,20798.99,0.0,0.0,3008.57,0,20798.99,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,61,21.0,TEXAS,CAMERON,48061,COTTON- Upland,,  ,N,12465.61,0.0,2229.5,92.57,0,14695.11,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,65,21.0,TEXAS,CARSON,48065,COTTON- Upland,,  ,I,14762.9,0.0,1049.99,0.0,0,15812.89,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,65,21.0,TEXAS,CARSON,48065,COTTON- Upland,,  ,N,20928.59,0.0,4713.23,0.0,0,25641.82,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,69,21.0,TEXAS,CASTRO,48069,COTTON- Upland,,  ,I,17548.1,0.0,7896.7,0.0,0,25444.8,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,69,21.0,TEXAS,CASTRO,48069,COTTON- Upland,,  ,N,871.4,0.0,4057.66,0.0,0,4929.06,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,75,21.0,TEXAS,CHILDRESS,48075,COTTON- Upland,,  ,I,7754.56,0.0,737.74,0.0,0,8492.300000000001,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,75,21.0,TEXAS,CHILDRESS,48075,COTTON- Upland,,  ,N,28562.39,0.0,1441.74,0.0,0,30004.13,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,79,21.0,TEXAS,COCHRAN,48079,COTTON- Upland,,  ,I,37810.85,0.0,25641.77,0.0,0,63452.62,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,79,21.0,TEXAS,COCHRAN,48079,COTTON- Upland,,  ,N,22197.6,0.0,53010.53,0.0,0,75208.13,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,81,21.0,TEXAS,COKE,48081,COTTON- Upland,,  ,I,245.61,0.0,0.0,0.0,0,245.61,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,83,21.0,TEXAS,COLEMAN,48083,COTTON- Upland,,  ,N,2810.27,0.0,0.0,0.0,0,2810.27,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,87,21.0,TEXAS,COLNGSWTH,48087,COTTON- Upland,,  ,I,20326.12,0.0,0.0,0.0,0,20326.12,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,87,21.0,TEXAS,COLNGSWTH,48087,COTTON- Upland,,  ,N,49874.82,0.0,0.0,0.0,0,49874.82,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,89,21.0,TEXAS,COLORADO,48089,COTTON- Upland,,  ,N,2741.22,0.0,0.0,0.0,0,2741.22,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,93,21.0,TEXAS,COMANCHE,48093,COTTON- Upland,,  ,I,1569.85,0.0,0.0,0.0,0,1569.85,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,93,21.0,TEXAS,COMANCHE,48093,COTTON- Upland,,  ,N,3858.7,0.0,0.0,0.0,0,3858.7,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,95,21.0,TEXAS,CONCHO,48095,COTTON- Upland,,  ,I,1299.76,0.0,0.0,0.0,0,1299.76,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,95,21.0,TEXAS,CONCHO,48095,COTTON- Upland,,  ,N,22045.32,0.0,0.0,0.0,0,22045.32,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,99,21.0,TEXAS,CORYELL,48099,COTTON- Upland,,  ,N,197.05,0.0,0.0,0.0,0,197.05,"Cotton, Upland"
71_2013_September_2013.zip,September,2013,2013,2013-09-01,48,101,21.0,TEXAS,COTTLE,48101,COTTON- Upland,,  ,I,2431.8,0.0,120.0,0.0,0,2551.8,"Cotton, Upland"
